             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          38268023 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38268022 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38268014 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38268012 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38268010 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38268009 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38268005 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38268004 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38268000 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267998 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267994 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267993 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267990 regular_m XTRb_unc peltekis PD       0:00      4 (Priority)
          38267988 regular_m XTRb_249 peltekis PD       0:00      4 (Priority)
          38267987 regular_m XTRb_243 peltekis PD       0:00      4 (Priority)
          38267986 regular_m XTRb_223 peltekis PD       0:00      4 (Priority)
          38267985 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267984 regular_m XTRb_217 peltekis PD       0:00      4 (Priority)
          38267983 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267982 regular_m XTRb_195 peltekis PD       0:00      4 (Priority)
          38267973 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267972 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267970 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267969 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267967 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267966 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267960 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267959 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267957 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38267956 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267955 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267953 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267952 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267948 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267947 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267944 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267943 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267938 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267935 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267930 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267929 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267928 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267927 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267926 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267925 regular_m run.v21.     nanr PD       0:00      7 (Priority)
  38267912_[12-24] regular_m sub_seri   ruiqig PD       0:00      2 (Priority)
          38267915 regular_m st_archi     nanr PD       0:00      7 (Dependency)
          38267914 regular_m run.v21.     nanr PD       0:00      7 (Priority)
          38267717 regular_m parallel lemonboy PD       0:00      1 (Priority)
          38267712 regular_m parallel lemonboy PD       0:00      1 (Priority)
          38267627 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267625 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267624 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267623 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267622 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267621 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267619 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267618 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267617 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267616 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267615 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267614 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267613 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267610 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267609 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267608 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267607 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267606 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267604 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267601 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267598 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267596 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267594 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267592 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267590 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267588 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267585 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267583 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267581 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267579 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267576 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267573 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267571 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267569 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267567 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267565 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267562 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267558 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267555 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267552 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267550 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267548 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267546 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267544 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267541 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267538 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267536 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267533 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267531 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267529 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267527 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267525 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267523 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267521 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267518 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267516 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267514 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267512 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267510 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267508 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267506 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267503 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267500 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267498 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267496 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267493 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267491 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267489 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267487 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267485 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267483 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267481 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267479 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267477 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267474 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267472 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267469 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267467 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267465 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267463 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267460 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267455 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267453 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267451 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267449 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267447 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267444 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267442 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267439 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267436 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267434 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267431 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267429 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267427 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267424 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267422 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267419 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267417 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267414 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267413 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267412 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267411 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267410 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267409 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267408 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267407 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267406 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267404 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267403 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267402 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267400 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267398 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267397 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267396 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267395 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267394 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267393 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267389 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267387 regular_m nscf_RuO   wfshan PD       0:00      2 (Priority)
          38267386 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267385 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267384 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267383 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267382 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267380 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267379 regular_m ml-flibe  ahhwang PD       0:00      2 (Priority)
          38267327 regular_m RuO2_sla   wfshan PD       0:00      2 (Priority)
   38267260_[1-10] regular_m    770KF     zfan PD       0:00      1 (Priority)
   38266726_[1-10] regular_m    760KF     zfan PD       0:00      1 (Priority)
          38265844 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265842 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265839 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265838 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265837 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265835 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265834 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265833 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265831 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265829 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265821 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265820 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265819 regular_m h2te_tcb   mphoff PD       0:00      1 (Priority)
          38265649 regular_m w2_MD_fr  jackn11 PD       0:00      1 (Priority)
          38265500 regular_m vasp_job  jiongci PD       0:00      2 (Priority)
      38265489_[0] regular_m run_test  erikaye PD       0:00      1 (Priority)
          38265479 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265478 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265477 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265475 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265418 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265417 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265416 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265415 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265354 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265351 regular_m bayflux_ soumya35 PD       0:00      1 (Priority)
          38265281 regular_m 310_1200 kavalsky PD       0:00      1 (Priority)
          38265280 regular_m 310_1200 kavalsky PD       0:00      1 (Priority)
          38265279 regular_m 310_1200 kavalsky PD       0:00      1 (Priority)
          38265277 regular_m 310_1000 kavalsky PD       0:00      1 (Priority)
          38265275 regular_m 310_1000 kavalsky PD       0:00      1 (Priority)
          38265274 regular_m 310_1000 kavalsky PD       0:00      1 (Priority)
          38265272 regular_m 310_500r kavalsky PD       0:00      1 (Priority)
          38265271 regular_m 310_500r kavalsky PD       0:00      1 (Priority)
          38265270 regular_m 310_500r kavalsky PD       0:00      1 (Priority)
          38265267 regular_m 310_300r kavalsky PD       0:00      1 (Priority)
          38265064 regular_m     cp2k  phaneir PD       0:00     16 (Priority)
          38265062 regular_m nimrod.s   pankin PD       0:00      7 (Priority)
          38265061 regular_m     cp2k  phaneir PD       0:00      8 (Priority)
          38264868 regular_m  sigma_1 nickpant PD       0:00      8 (Priority)
          38264834 regular_m nonlinea jdomingu PD       0:00     22 (Priority)
          38264728 regular_m nd_allm2  klawler PD       0:00      4 (Priority)
          38264726 regular_m qmof-051  pkamath PD       0:00      1 (Priority)
          38264724 regular_m qmof-049  pkamath PD       0:00      1 (Priority)
          38264723 regular_m qmof-03b  pkamath PD       0:00      1 (Priority)
          38264722 regular_m qmof-035  pkamath PD       0:00      1 (Priority)
          38264719 regular_m qmof-031  pkamath PD       0:00      1 (Priority)
          38264718 regular_m qmof-026  pkamath PD       0:00      1 (Priority)
          38264716 regular_m qmof-022  pkamath PD       0:00      1 (Priority)
          38264714 regular_m qmof-01f  pkamath PD       0:00      1 (Priority)
          38264712 regular_m qmof-01b  pkamath PD       0:00      1 (Priority)
          38264710 regular_m qmof-019  pkamath PD       0:00      1 (Priority)
          38264709 regular_m qmof-017  pkamath PD       0:00      1 (Priority)
          38264706 regular_m qmof-015  pkamath PD       0:00      1 (Priority)
          38264704 regular_m qmof-013  pkamath PD       0:00      1 (Priority)
          38264703 regular_m qmof-011  pkamath PD       0:00      1 (Priority)
          38264701 regular_m qmof-00e  pkamath PD       0:00      1 (Priority)
          38264404 regular_m  jGO.pbs     syuk PD       0:00      6 (Priority)
          38264205 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264204 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264203 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264202 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264201 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264200 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264199 regular_m    WarpX aforment PD       0:00      1 (Priority)
          38264150 regular_m  NH2+H-2    syeda PD       0:00      2 (Priority)
          38264135 regular_m   NH+H-2    syeda PD       0:00      2 (Priority)
          38264131 regular_m   NH+H-3    syeda PD       0:00      2 (Priority)
          38264126 regular_m    N+H-3    syeda PD       0:00      2 (Priority)
          38264042 regular_m nimdevel jdomingu PD       0:00      5 (Priority)
          38264012 regular_m     NH-1    syeda PD       0:00      2 (Priority)
          38263228 regular_m 10w5MQ_2  jackn11 PD       0:00      1 (Priority)
          38262684 regular_m 10w5MQ_1  jackn11 PD       0:00      1 (Priority)
          38262634 regular_m nimrod.s   pankin PD       0:00      4 (Priority)
          38262623 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38262622 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38262621 regular_m nimrod.s   pankin PD       0:00      2 (Priority)
          38262597 regular_m nimrod.s   pankin PD       0:00      1 (Priority)
          38262593 regular_m  9w5MQ_2  jackn11 PD       0:00      1 (Priority)
          38262565 regular_m  9w5MQ_1  jackn11 PD       0:00      1 (Priority)
          38262329 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38262065 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38262049 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38261863 regular_m SMMC_U23  cademan PD       0:00      1 (Priority)
          38261826 regular_m SMMC_U23  cademan PD       0:00      1 (Priority)
      38261746_[4] regular_m     wrap    xruan PD       0:00      1 (Priority)
          38261734 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38261733 regular_m scripts_    bipin PD       0:00      1 (Priority)
          38261694 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
      38261693_[3] regular_m     wrap    xruan PD       0:00      1 (Priority)
          38261690 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38261654 regular_m bl_Dm8wv    uscms PD       0:00     10 (Priority)
          38261612 regular_m bc20shea   gsjung PD       0:00      1 (Priority)
          38261463 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38261447 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38261395 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38261349 regular_m   5imfga zeynepba PD       0:00      1 (Priority)
          38261317 regular_m       Ba filbalza PD       0:00      1 (Priority)
          38261307 regular_m    cnfga zeynepba PD       0:00      1 (Priority)
          38261152 regular_m   i3x4fs zeynepba PD       0:00      1 (Priority)
          38261048 regular_m bc10shea   gsjung PD       0:00      1 (Priority)
          38260973 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260972 regular_m     500K   gsjung PD       0:00      1 (Priority)
          38260970 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260969 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260967 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260966 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260965 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260964 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260963 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260962 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260961 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260960 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260959 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260958 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260957 regular_m ln54-dya ksurjuse PD       0:00     16 (Priority)
          38260874 regular_m LIPsLZap   jsoria PD       0:00      1 (Dependency)
          38260873 regular_m LIPsDER_   jsoria PD       0:00      1 (Dependency)
          38260826 regular_m lightnin     saye PD       0:00    256 (Priority)
          38260825 regular_m lightnin     saye PD       0:00    256 (Priority)
          38260824 regular_m lightnin     saye PD       0:00    256 (Priority)
   38191564_[9-13] regular_m job_name smheflin PD       0:00      1 (Priority)
          38260571 regular_m Si_bandd  klawler PD       0:00      4 (Priority)
          38260478 regular_m  ch3oh-1    syeda PD       0:00      2 (Priority)
          38260477 regular_m   ch3h-1    syeda PD       0:00      2 (Priority)
          38260455 regular_m ir_preor   nxs892 PD       0:00      1 (Priority)
          38260454 regular_m    hoh-1    syeda PD       0:00      2 (Priority)
          38260416 regular_m ir_rreor   nxs892 PD       0:00      1 (Priority)
          38260107 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38260098 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38260060 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38260051 regular_m      chd intriago PD       0:00      1 (Priority)
          38260046 regular_m      chd intriago PD       0:00      1 (Priority)
          38260039 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38260038 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259979 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259965 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259939 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259934 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259920 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259901 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259890 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259872 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259844 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259817 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259804 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259794 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259774 regular_m SMMC_Pu2  cademan PD       0:00      1 (Priority)
          38259757 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259748 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259745 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259738 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259723 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259722 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259711 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259703 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259692 regular_m nmjaws_n   nmjaws PD       0:00      1 (Priority)
          38259689 regular_m submit_d   abaldo PD       0:00      1 (Priority)
          38259637 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259636 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259635 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259634 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259633 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259632 regular_m run_cp2k      zdf PD       0:00      1 (Priority)
          38259597 regular_m SMMC_U23  cademan PD       0:00      1 (Priority)
          38259508 regular_m     dope   zhaooo PD       0:00      8 (Priority)
        38047891_5 regular_m run-fd_e  erikaye PD       0:00      1 (Priority)
    38047890_[3-5] regular_m run-fd_e  erikaye PD       0:00      1 (Priority)
          38258758 regular_m     aimd  samfosu PD       0:00      1 (Priority)
          38258742 regular_m fnsf_x5_  dsuarez PD       0:00      1 (Dependency)
          38258741 regular_m fnsf_x5_  dsuarez PD       0:00      1 (Dependency)
          38258740 regular_m fnsf_x5_  dsuarez PD       0:00      1 (Dependency)
          38258739 regular_m fnsf_x5_  dsuarez PD       0:00      1 (Priority)
          38258728 regular_m  111_ads bhawanar PD       0:00      1 (Priority)
          38258725 regular_m  111_ads bhawanar PD       0:00      1 (Priority)
          38258723 regular_m  111_ads bhawanar PD       0:00      1 (Priority)
          38258720 regular_m h2o_scl2   mphoff PD       0:00      1 (Priority)
          38258719 regular_m  111_ads bhawanar PD       0:00      1 (Priority)
          38258701 regular_m   cl_ipr  samfosu PD       0:00      1 (Priority)
          38258695 regular_m    cl_et  samfosu PD       0:00      1 (Priority)
          38258681 regular_m h2o_h2te   mphoff PD       0:00      1 (Priority)
          38258639 regular_m  211_ads bhawanar PD       0:00      1 (Priority)
          38258636 regular_m  211_ads bhawanar PD       0:00      1 (Priority)
          38258632 regular_m  211_ads bhawanar PD       0:00      1 (Priority)
          38258631 regular_m fnsf_x10  dsuarez PD       0:00      4 (Priority)
          38258614 regular_m fnsf_x10  dsuarez PD       0:00      2 (Dependency)
          38258613 regular_m fnsf_x10  dsuarez PD       0:00      2 (Dependency)
          38258612 regular_m fnsf_x10  dsuarez PD       0:00      2 (Dependency)
          38258611 regular_m fnsf_x10  dsuarez PD       0:00      2 (Priority)
          38258560 regular_m    Sub_3   smanna PD       0:00   1200 (Priority)
          38258476 regular_m bl_EHpdw    uscms PD       0:00     10 (Priority)
          38258470 regular_m     aimd  kehuang PD       0:00      1 (Priority)
          38258468 regular_m  100_ads bhawanar PD       0:00      1 (Priority)
          38258455 regular_m  fnsf_x1  dsuarez PD       0:00      1 (Dependency)
          38258453 regular_m  fnsf_x1  dsuarez PD       0:00      1 (Dependency)
          38258451 regular_m  fnsf_x1  dsuarez PD       0:00      1 (Dependency)
          38258333 regular_m  fnsf_x5  dsuarez PD       0:00      1 (Dependency)
          38258332 regular_m  fnsf_x5  dsuarez PD       0:00      1 (Dependency)
          38258331 regular_m  fnsf_x5  dsuarez PD       0:00      1 (Dependency)
          38258315 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258314 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258313 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258311 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258310 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258309 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258308 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258307 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258306 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258305 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258304 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258303 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258302 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258301 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38258300 regular_m submit.s zhenyaof PD       0:00      1 (Priority)
          38256680 regular_m Co3O4_MD    usagi PD       0:00      1 (Priority)
      38252040_[1] regular_m     wrap    xruan PD       0:00      1 (Priority)
      38251484_[2] regular_m     wrap    xruan PD       0:00      1 (Priority)
